version,mode,decision,baseline_boundary,repair_fraction,D_star_baseline,D_star_max_shock,viability_drop_fraction,omega_baseline,omega_max_shock,opacity_drop_absolute,Gamma_VO,E_true_history,E_shuffled_history,Lambda_H,history_success_rate,criterion_boundary_self_repair,criterion_viability_boundary_effect,criterion_observability_boundary_effect,criterion_vo_coupling,criterion_history_dependence
PH-v0.2-toy-0.1,coupled,INCONCLUSIVE,0.5993293994734372,0.9912344579781096,2.8000000000000003,2.8000000000000003,0.0,0.2443084614582017,0.2232116137299241,0.0210968477282776,,6.875250003684713e-11,1.329032574623436e-10,1.933067995943647,1.0,True,False,False,False,True
PH-v0.2-toy-0.1,viability_only,INCONCLUSIVE,0.5993293994734372,0.9912344579781096,2.8000000000000003,2.8000000000000003,0.0,0.2415156245525727,0.2300375865017512,0.0114780380508214,,6.875250003684713e-11,1.329032574623436e-10,1.933067995943647,1.0,True,False,False,False,True
PH-v0.2-toy-0.1,observability_only,INCONCLUSIVE,0.5993293994734372,0.9912344579781096,2.8000000000000003,2.8000000000000003,0.0,0.2438852777078466,0.2099745521887687,0.0339107255190778,,6.875250003684713e-11,1.329032574623436e-10,1.933067995943647,1.0,True,False,False,False,True
PH-v0.2-toy-0.1,null,INCONCLUSIVE,0.5993293994734372,0.9912344579781096,2.8000000000000003,2.8000000000000003,0.0,0.2412768855487631,0.2412768855487631,0.0,,6.875250003684713e-11,1.329032574623436e-10,1.933067995943647,1.0,True,False,False,False,True
